ProductKey,ProductAlternateKey,ProductSubcategoryKey,ProductSubcategoryName,ProductCategoryKey,ProductCategoryName,Unit price,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status
315,BK-R68R-58,2,Road Bikes,1,Bikes, ,LB ,CM ,"Road-450 Red, 58","Carretera: 450, roja, 58","Vélo de route 450 rouge, 58",884.7083,TRUE,Red,100,75,1457.99,58,54-58 CM,18,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.","Un véritable vélo multi-sports, qui offre une conduite optimisée et une ligne révolutionnaire. Sa ligne aérodynamique vous permet de l'utiliser en course et ses vitesses de gravir les cols.",??????????????????????????????????????????????????????????????,???? ????? ???? ?????? ?? ???????? ??? ????? ?????? ???? ?????? ???????? ??? ????? ?????? ???????. ???? ?? ??????? ?????????? ??????? ??????? ??????? ?? ?????????? ??? ???? ????? ????? ?????? ???????? ???? ????? ???????? ????? ????????.,??????? ????? ??????? ????? ????? ?????? ??????? ????? ???? ?????? ??????. ????? ??????????? ????? ????? ?? ???????? ??????? ????? ??????? ?????? ?? ?? ??? ?????.,??????????????????????????????????????????????????? ????????????????????????  ???????????????????? ?????????????????????????????? ???????????????????????????????????????????????????????????,Ein vielseitiges und windschnittiges Sportfahrrad mit einem revolutionären Design. Fahren Sie wie ein Profi mit dem aerodynamischen Design und der erstklassigen Gangschaltung für hügelige Strecken.,??????????????????????????????? ????????????????????????????????????????????????,Ak?c? sürü? ve ç???r aç?c? bir tasar?m sunan gerçek bir çok amaçl? spor bisikleti. Aerodinamik tasar?m? profesyonellerle sürmenize olanak verir ve vitesleri tepeleri fetheder.,40725,39444,
319,BK-R68R-52,2,Road Bikes,1,Bikes, ,LB ,CM ,"Road-450 Red, 52","Carretera: 450, roja, 52","Vélo de route 450 rouge, 52",884.7083,TRUE,Red,100,75,1457.99,52,48-52 CM,17,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.","Un véritable vélo multi-sports, qui offre une conduite optimisée et une ligne révolutionnaire. Sa ligne aérodynamique vous permet de l'utiliser en course et ses vitesses de gravir les cols.",??????????????????????????????????????????????????????????????,???? ????? ???? ?????? ?? ???????? ??? ????? ?????? ???? ?????? ???????? ??? ????? ?????? ???????. ???? ?? ??????? ?????????? ??????? ??????? ??????? ?? ?????????? ??? ???? ????? ????? ?????? ???????? ???? ????? ???????? ????? ????????.,??????? ????? ??????? ????? ????? ?????? ??????? ????? ???? ?????? ??????. ????? ??????????? ????? ????? ?? ???????? ??????? ????? ??????? ?????? ?? ?? ??? ?????.,??????????????????????????????????????????????????? ????????????????????????  ???????????????????? ?????????????????????????????? ???????????????????????????????????????????????????????????,Ein vielseitiges und windschnittiges Sportfahrrad mit einem revolutionären Design. Fahren Sie wie ein Profi mit dem aerodynamischen Design und der erstklassigen Gangschaltung für hügelige Strecken.,??????????????????????????????? ????????????????????????????????????????????????,Ak?c? sürü? ve ç???r aç?c? bir tasar?m sunan gerçek bir çok amaçl? spor bisikleti. Aerodinamik tasar?m? profesyonellerle sürmenize olanak verir ve vitesleri tepeleri fetheder.,40725,39444,
449,PU-M044,36,Pumps,4,Accessories, ,,,Mountain Pump,Bomba de montaña,Pompe de VTT,10.3084,TRUE,NA,4,3,24.99,,NA,,0,M ,14.994,,,Mountain Pump,Simple and light-weight. Emergency patches stored in handle.,Simple et léger. Rustines de secours rangées dans la poignée.,????????????????,????? ?????? ?????. ??? ??? ??????? ????? ?? ???? ???????.,???? ???-????. ???? ????? ???????? ?????.,????????? ??????????  ?????????????????????????????????,Einfach und leicht. Flickzeug im Griff.,?????????????????????????????,Kolay ve hafif. Acil durum yamalar? kolda saklan?r.,41091,39809,
403,HB-R504,4,Handlebars,2,Components, ,,,LL Road Handlebars,Manillar de carretera GB,Poignées de vélo de route LL,17.978,TRUE,NA,500,375,40.4909,,NA,,1,R ,24.2945,L ,,LL Road Handlebars,Unique shape provides easier reach to the levers.,Forme très réussie destinée à faciliter l'accès aux leviers.,?????????????????,??? ???? ???? ?????? ???? ??? ???? ?????? ?? ??????.,???? ??????? ????? ???? ??? ???? ?????? ????????.,??????????????????????? ??????????????????????????,Einzigartige Form für komfortablere Bedienung der Schalthebel.,???????????????????,E?siz biçimi kollara daha kolay eri?im sa?lar.,41091,39809,
404,HB-R504,4,Handlebars,2,Components, ,,,LL Road Handlebars,Manillar de carretera GB,Poignées de vélo de route LL,19.7758,TRUE,NA,500,375,44.54,,NA,,1,R ,26.724,L ,,LL Road Handlebars,Unique shape provides easier reach to the levers.,Forme très réussie destinée à faciliter l'accès aux leviers.,?????????????????,??? ???? ???? ?????? ???? ??? ???? ?????? ?? ??????.,???? ??????? ????? ???? ??? ???? ?????? ????????.,??????????????????????? ??????????????????????????,Einzigartige Form für komfortablere Bedienung der Schalthebel.,???????????????????,E?siz biçimi kollara daha kolay eri?im sa?lar.,41456,,Current
484,CL-9009,29,Cleaners,4,Accessories,7.95,,,Bike Wash - Dissolver,Lavado de bicicletas: disolvente,Entretien du vélo - dissolvant,2.9733,TRUE,NA,4,3,7.95,,NA,,0,S ,4.77,,,Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",Nettoie les saletés ; dissout la graisse. Protège l'environnement. Bouteille d'1 litre.,??????????????????????????,?????? ????? ???? ????? ??????? ?????? ?????? ???????? ??? ???? ???? ??????. ????? ???? ??? ????.,"?????? ????? ????? ?????? ????; ??? ??????, ???? ??????. ????? ?? 1 ????.",?????????????????????????????? ??????????? ???????????????????????????????  ???????? 1 ????,Entfernt den hartnäckigsten Schmutz und Fett; umweltfreundlich. 1-Liter-Flasche.,????????????????????????? 1 ??????????,"""En kat? yol kirini y?kar, ya?? ak?t?r, çevre dostudur. 1-litrelik ?i?ede.""",41456,,Current
422,RW-R623,17,Wheels,2,Components, ,G  ,,LL Road Rear Wheel,Rueda de carretera trasera GB,Roue arrière de vélo de route LL,49.9789,TRUE,Black,500,375,112.565,,NA,1050,1,R ,67.539,L ,,LL Road Rear Wheel,Replacement road rear wheel for entry-level cyclist.,Roue avant pour vélo de route pour cycliste occasionnel.,??????????????????,???? ???? ?????? ????? ?????? ???????? ?????????.,???? ????? ???? ?????? ???? ????? ??????.,???????????????????????????????????????????????????,Ersatzhinterrad für Einsteiger.,??????????? ??? ?????,Ba?lang?ç seviyesinde sürücüler için yedek arka yol tekerle?i.,41091,39809,
419,RW-M423,17,Wheels,2,Components, ,,,LL Mountain Rear Wheel,,,38.9588,TRUE,Black,500,375,87.745,,NA,,1,M ,52.647,L ,,LL Mountain Rear Wheel,Replacement mountain wheel for entry-level rider.,Roue de secours tout-terrain pour vététiste occasionnel.,?????????????????,???? ???????? ????? ??????? ?? ?????? ?????? ???????? ?????????.,???? ????? ?????? ????? ????? ??????.,???????????????????????????????????????????????,Ersatzrad für Mountainbike-Einsteiger.,?????????????? ?????,Ba?lang?ç seviyesinde sürücüler için yedek da? bisikleti tekerle?i.,41091,39809,
410,FW-M423,17,Wheels,2,Components, ,,,LL Mountain Front Wheel,,,26.9708,TRUE,Black,500,375,60.745,,NA,,1,M ,36.447,L ,,LL Mountain Front Wheel,Replacement mountain wheel for entry-level rider.,Roue de secours tout-terrain pour vététiste occasionnel.,?????????????????,???? ???????? ????? ??????? ?? ?????? ?????? ???????? ?????????.,???? ????? ?????? ????? ????? ??????.,???????????????????????????????????????????????,Ersatzrad für Mountainbike-Einsteiger.,?????????????? ?????,Ba?lang?ç seviyesinde sürücüler için yedek da? bisikleti tekerle?i.,41091,39809,
413,FW-R623,17,Wheels,2,Components, ,G  ,,LL Road Front Wheel,Rueda de carretera delantera GB,Roue avant de vélo de route LL,37.9909,TRUE,Black,500,375,85.565,,NA,900,1,R ,51.339,L ,,LL Road Front Wheel,Replacement road front wheel for entry-level cyclist.,Roue avant pour vélo de route pour cycliste occasionnel.,??????????????????,???? ???? ?????? ????? ?????? ???????? ?????????.,???? ????? ???? ?????? ???? ????? ??????.,???????????????????????????????????????????????????,Ersatzvorderrad für Einsteiger.,????????????? ??? ?????,Ba?lang?ç seviyesindeki sürücüler için yedek ön yol tekerle?i.,41091,39809,
559,CH-0234,7,Chains,2,Components, ,,,Chain,Cadena,Chaîne,8.9866,TRUE,Silver,500,375,20.24,,NA,,1,,12.144,,,Chain,Superior shifting performance.,Système de changement de vitesse très performant.,????????,???? ???? ?? ??? ???????.,?????? ?????? ?????? ???????.,???????????????????????????????????????,Extrem leistungsstarke Gangschaltung.,?????????,Üstün vites geçi?i performans?.,41456,,Current
556,CS-4759,8,Cranksets,2,Components, ,G  ,,LL Crankset,Bielas GB,Pédalier LL,77.9176,TRUE,Black,500,375,175.49,,NA,600,1,,105.294,L ,,LL Crankset,Super rigid spindle.,Axe très rigide.,?????????,???? ????? ??? ???? ??????.,??? ???? ??????.,???????????????,Extrem robuste Achse.,??????????????,Çok sa?lam mil.,41456,,Current
563,BK-T79Y-54,3,Touring Bikes,1,Bikes,2384.07,LB ,CM ,"Touring-1000 Yellow, 54","Paseo: 1000, amarilla, 54","Vélo de randonnée 1000 jaune, 54",1481.9379,TRUE,Yellow,100,75,2384.07,54,54-58 CM,26,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,"Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.",??????????????????????????????????????????????????????????????????,????????? ??????? ?????? ??????? ??? ?????. ??? ?? ????? ??? ??????? ?????? ???? ????? ?????? ???????. ???? ?? ?????? ?????? ?? ?????? ??????? ??????? ??? ???? ????? ?????????. ???? ?????? ????? ?????????? ????? ??????? ??? ????? ??? ??? ?????.,????? ??????? ?????. ????? ?????? ???? ?????? ????????. ???? ??? ?? ?????? ??????? ????? ?????? ?? ?? ????????. ???? ?????? ????????? ???? ??? ???? ?????? ??? ????? ????.,???????????????????????????????  ?????????????????????????????????????????????????  ??????????????? ?????????????????????  ????????????????????????????????????????????? ???????????????????????????,Fahren Sie mit Stil und Komfort. Design für maximalen Komfort und maximale Sicherheit. Viele Gänge für jede Steigung. Der hochwertige Rahmen aus Aluminiumlegierung ist robust und leicht.,?????????????????????????????????????????? ?????????????????????? ????????????????????????????????????,"""Tarz ve konforlu yolculuk. Maksimum konfor ve güvenlik için tasarland?. Tüm tepelere ç?kacak kadar çok vitesli. Yüksek teknoloji alüminyum ala??m? yap?s?, dayan?kl?l?k sa?larken hafiflikten de taviz vermiyor.""",41456,,Current
562,BK-T79Y-50,3,Touring Bikes,1,Bikes,2384.07,LB ,CM ,"Touring-1000 Yellow, 50","Paseo: 1000, amarilla, 50","Vélo de randonnée 1000 jaune, 50",1481.9379,TRUE,Yellow,100,75,2384.07,50,48-52 CM,25,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,"Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.",??????????????????????????????????????????????????????????????????,????????? ??????? ?????? ??????? ??? ?????. ??? ?? ????? ??? ??????? ?????? ???? ????? ?????? ???????. ???? ?? ?????? ?????? ?? ?????? ??????? ??????? ??? ???? ????? ?????????. ???? ?????? ????? ?????????? ????? ??????? ??? ????? ??? ??? ?????.,????? ??????? ?????. ????? ?????? ???? ?????? ????????. ???? ??? ?? ?????? ??????? ????? ?????? ?? ?? ????????. ???? ?????? ????????? ???? ??? ???? ?????? ??? ????? ????.,???????????????????????????????  ?????????????????????????????????????????????????  ??????????????? ?????????????????????  ????????????????????????????????????????????? ???????????????????????????,Fahren Sie mit Stil und Komfort. Design für maximalen Komfort und maximale Sicherheit. Viele Gänge für jede Steigung. Der hochwertige Rahmen aus Aluminiumlegierung ist robust und leicht.,?????????????????????????????????????????? ?????????????????????? ????????????????????????????????????,"""Tarz ve konforlu yolculuk. Maksimum konfor ve güvenlik için tasarland?. Tüm tepelere ç?kacak kadar çok vitesli. Yüksek teknoloji alüminyum ala??m? yap?s?, dayan?kl?l?k sa?larken hafiflikten de taviz vermiyor.""",41456,,Current
561,BK-T79Y-46,3,Touring Bikes,1,Bikes,2384.07,LB ,CM ,"Touring-1000 Yellow, 46","Paseo: 1000, amarilla, 46","Vélo de randonnée 1000 jaune, 46",1481.9379,TRUE,Yellow,100,75,2384.07,46,42-46 CM,25,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,"Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.",??????????????????????????????????????????????????????????????????,????????? ??????? ?????? ??????? ??? ?????. ??? ?? ????? ??? ??????? ?????? ???? ????? ?????? ???????. ???? ?? ?????? ?????? ?? ?????? ??????? ??????? ??? ???? ????? ?????????. ???? ?????? ????? ?????????? ????? ??????? ??? ????? ??? ??? ?????.,????? ??????? ?????. ????? ?????? ???? ?????? ????????. ???? ??? ?? ?????? ??????? ????? ?????? ?? ?? ????????. ???? ?????? ????????? ???? ??? ???? ?????? ??? ????? ????.,???????????????????????????????  ?????????????????????????????????????????????????  ??????????????? ?????????????????????  ????????????????????????????????????????????? ???????????????????????????,Fahren Sie mit Stil und Komfort. Design für maximalen Komfort und maximale Sicherheit. Viele Gänge für jede Steigung. Der hochwertige Rahmen aus Aluminiumlegierung ist robust und leicht.,?????????????????????????????????????????? ?????????????????????? ????????????????????????????????????,"""Tarz ve konforlu yolculuk. Maksimum konfor ve güvenlik için tasarland?. Tüm tepelere ç?kacak kadar çok vitesli. Yüksek teknoloji alüminyum ala??m? yap?s?, dayan?kl?l?k sa?larken hafiflikten de taviz vermiyor.""",41456,,Current
576,BK-T79U-60,3,Touring Bikes,1,Bikes,2384.07,LB ,CM ,"Touring-1000 Blue, 60","Paseo: 1000, azul, 60","Vélo de randonnée 1000 bleu, 60",1481.9379,TRUE,Blue,100,75,2384.07,60,60-62 CM,26,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,"Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.",??????????????????????????????????????????????????????????????????,????????? ??????? ?????? ??????? ??? ?????. ??? ?? ????? ??? ??????? ?????? ???? ????? ?????? ???????. ???? ?? ?????? ?????? ?? ?????? ??????? ??????? ??? ???? ????? ?????????. ???? ?????? ????? ?????????? ????? ??????? ??? ????? ??? ??? ?????.,????? ??????? ?????. ????? ?????? ???? ?????? ????????. ???? ??? ?? ?????? ??????? ????? ?????? ?? ?? ????????. ???? ?????? ????????? ???? ??? ???? ?????? ??? ????? ????.,???????????????????????????????  ?????????????????????????????????????????????????  ??????????????? ?????????????????????  ????????????????????????????????????????????? ???????????????????????????,Fahren Sie mit Stil und Komfort. Design für maximalen Komfort und maximale Sicherheit. Viele Gänge für jede Steigung. Der hochwertige Rahmen aus Aluminiumlegierung ist robust und leicht.,?????????????????????????????????????????? ?????????????????????? ????????????????????????????????????,"""Tarz ve konforlu yolculuk. Maksimum konfor ve güvenlik için tasarland?. Tüm tepelere ç?kacak kadar çok vitesli. Yüksek teknoloji alüminyum ala??m? yap?s?, dayan?kl?l?k sa?larken hafiflikten de taviz vermiyor.""",41456,,Current
564,BK-T79Y-60,3,Touring Bikes,1,Bikes,2384.07,LB ,CM ,"Touring-1000 Yellow, 60","Paseo: 1000, amarilla, 60","Vélo de randonnée 1000 jaune, 60",1481.9379,TRUE,Yellow,100,75,2384.07,60,60-62 CM,26,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,"Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.",??????????????????????????????????????????????????????????????????,????????? ??????? ?????? ??????? ??? ?????. ??? ?? ????? ??? ??????? ?????? ???? ????? ?????? ???????. ???? ?? ?????? ?????? ?? ?????? ??????? ??????? ??? ???? ????? ?????????. ???? ?????? ????? ?????????? ????? ??????? ??? ????? ??? ??? ?????.,????? ??????? ?????. ????? ?????? ???? ?????? ????????. ???? ??? ?? ?????? ??????? ????? ?????? ?? ?? ????????. ???? ?????? ????????? ???? ??? ???? ?????? ??? ????? ????.,???????????????????????????????  ?????????????????????????????????????????????????  ??????????????? ?????????????????????  ????????????????????????????????????????????? ???????????????????????????,Fahren Sie mit Stil und Komfort. Design für maximalen Komfort und maximale Sicherheit. Viele Gänge für jede Steigung. Der hochwertige Rahmen aus Aluminiumlegierung ist robust und leicht.,?????????????????????????????????????????? ?????????????????????? ????????????????????????????????????,"""Tarz ve konforlu yolculuk. Maksimum konfor ve güvenlik için tasarland?. Tüm tepelere ç?kacak kadar çok vitesli. Yüksek teknoloji alüminyum ala??m? yap?s?, dayan?kl?l?k sa?larken hafiflikten de taviz vermiyor.""",41456,,Current
